time,mmsi,ship_type,name,destination,draught,imo,call_sign,eta,pos_type,reference_point_a,reference_point_b,reference_point_c,reference_point_d
2025-03-20T11:12:08.832665+00:00,305468000,,KERLI,RU VYG,37.0,9125695,V2RG9,231488,15,,,,
2025-03-20T11:12:08.174601+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T11:12:08.161598+00:00,230992260,,MT2305,FAIRWAY WORKS,0.0,0,OF4189,1596,1,,,,
2025-03-20T11:12:08.100468+00:00,265794080,,RESCUE ENGSTROM,SWEDISH SAR VESSEL,0.0,0,7SA2809,1596,15,,,,
2025-03-20T11:12:07.829802+00:00,276784000,,AHTO-01,HUNDIPEA,0.0,0,ES2819,644032,1,,,,
2025-03-20T11:12:07.101524+00:00,255805653,,HAVELLAND,LV SKU,46.0,9499735,CQTN,237888,1,,,,
2025-03-20T11:12:06.030012+00:00,230108490,,MERILUOTO,RIUTTU HUIKKU,41.0,8685739,OI9738,368832,3,,,,
2025-03-20T11:12:06.015459+00:00,230341000,,FJARDVAGEN,NADENDAL LANGNAS TR,38.0,7226952,OJHC,238720,1,,,,
2025-03-20T11:12:05.983380+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,3,,,,
2025-03-20T11:12:04.328786+00:00,255893000,,HEINRICH ESSBERGER,PORVOO,56.0,9939814,CQWZ,230144,1,,,,
2025-03-20T11:12:04.301356+00:00,630001117,,UNITE,RUULU,68.0,9308132,J5AN7,232000,15,,,,
2025-03-20T11:12:04.285796+00:00,230668000,,ELEKTRA,PROSTVIK<->LILLMALO,37.0,9806328,OJRY,1596,1,,,,
2025-03-20T11:12:03.114969+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T11:12:01.996002+00:00,230685000,,FINBO CARGO,EEMUG<>FIVSS,60.0,9181106,OJST,238445,1,,,,
2025-03-20T11:12:01.962986+00:00,230991670,,AJO,HELSINKI,23.0,0,OG2940,379072,1,,,,
2025-03-20T11:12:01.730104+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,,,,
2025-03-20T11:12:00.904699+00:00,273136100,,KAPITAN SOROKIN,GF  ,85.0,7413488,UENQ,211520,15,,,,
2025-03-20T11:12:00.546116+00:00,230934000,,METEOR,FIEJO,42.0,5233547,OJJO,236544,1,,,,
2025-03-20T11:12:00.311619+00:00,230109170,,PILOT L131,KOKKOLA  PILOT CH 6,24.0,0,OG 7604,221952,1,,,,
2025-03-20T11:11:59.859795+00:00,503000243,,SPIRIT OF TASMANIA V,SEATRIAL,0.0,9936599,VM0F,0,1,,,,
2025-03-20T11:11:59.827985+00:00,230938590,,UKKOPEKKA,AT WINTER HOME,30.0,6610132,OIOU,419840,1,,,,
2025-03-20T11:11:59.099950+00:00,276718000,,CASTOR,HARBOUR ASSISTANCE,46.0,9444584,ESCV,429549,1,,,,
2025-03-20T11:11:58.474210+00:00,230234000,,TELEPAATTI,VEPSA,27.0,7636341,OF3100,223936,1,,,,
2025-03-20T11:11:58.366631+00:00,230174460,,L-317,KIVIMAA-VARTSALA,24.0,0,OHA4058,818368,1,,,,
2025-03-20T11:11:57.430878+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T11:11:56.520904+00:00,273434680,,VYATICH,RUPRIMORSK      ,40.0,9332664,UBAG9,122304,1,,,,
2025-03-20T11:11:55.667756+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T11:11:55.187755+00:00,273350380,,VIKING,VYSOTSK,42.0,7011606,UBMO,221952,15,,,,
2025-03-20T11:11:54.782226+00:00,230109460,,ULLA,KASKINEN,38.0,0,OIES,68608,1,,,,
2025-03-20T11:11:54.063115+00:00,636019576,,GREAT W,ES LPA,129.0,9326299,D5VD4,266240,1,,,,
2025-03-20T11:11:53.732016+00:00,230031000,,FURUNOP,HANKO,90.0,0,OJGJ,558348,1,,,,
2025-03-20T11:11:53.718483+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T11:11:52.147481+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T11:11:50.992707+00:00,215936000,,EUROSAILOR,UST LUGA RUSSIA,83.0,9895915,9HA5376,223360,1,,,,
2025-03-20T11:11:50.774137+00:00,230022910,,MT2307,,10.0,0,OJ8369,1596,1,,,,
2025-03-20T11:11:50.442818+00:00,305576000,,ELBSKY,NLRTM,87.0,9412531,V2EV8,246016,1,,,,
2025-03-20T11:11:50.227869+00:00,255815000,,HAFNIA SEA,PALDISKI,62.0,9357602,CQUV,238366,1,,,,
2025-03-20T11:11:50.040327+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,,,,
2025-03-20T11:11:49.821706+00:00,230955000,,CARMEL,HELSINKI,35.0,5419232,OIOC,1596,3,,,,
2025-03-20T11:11:49.616724+00:00,265314000,,KRONO,CH06,50.0,7015511,SDPG,1596,1,,,,
2025-03-20T11:11:48.666609+00:00,620999837,,VALERA,FOR ORDERS,114.0,9630004,D6A3837,97024,1,,,,
2025-03-20T11:11:46.484322+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T11:11:46.094491+00:00,275546000,,DREAMLAND,FIMHQ,57.0,9155872,YLDL,221918,1,,,,
2025-03-20T11:11:44.910203+00:00,230992970,,VIIKARI,HARBOUR ASSISTANCE,49.0,8006828,OINV,635520,1,,,,
2025-03-20T11:11:44.830247+00:00,230070870,,PILOT L151,KEMI AJOS,30.0,0,OH4485,1596,1,,,,
2025-03-20T11:11:44.008348+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T11:11:43.698078+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,,,,
2025-03-20T11:11:43.494051+00:00,230289000,,SISU,ICEBREAKER CH 13,78.0,7359656,OHMW,77184,1,,,,
2025-03-20T11:11:42.851543+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,1,,,,
2025-03-20T11:11:42.558080+00:00,265066000,,YMER,ICEBREAKER CH69,78.0,7505346,SDIA,1596,1,,,,
2025-03-20T11:11:40.386397+00:00,230113760,,KATHRINA,HELSINKI,24.0,0,OFPB,680921,1,,,,
2025-03-20T11:11:40.135986+00:00,352002808,,BOSFOR,BEGNE,77.0,9369083,3E5095,247936,1,,,,
2025-03-20T11:11:40.075299+00:00,230359000,,ARKTIS,FI VEI,40.0,7817050,OIRP,236559,1,,,,
2025-03-20T11:11:39.949895+00:00,230128800,,OERNEN,PARGAS AREA,20.0,0,OH7045,1596,15,,,,
2025-03-20T11:11:39.202515+00:00,230989260,,MICHAEL SARS,MARIEHAMN,42.0,7805136,OJLU,96832,1,,,,
2025-03-20T11:11:38.094286+00:00,230949000,,HELGA,SAVONLINNA,24.0,8325121,OJKR,84736,15,,,,
2025-03-20T11:11:37.736909+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T11:11:37.016351+00:00,273251360,,ALISA,RU BLT,59.0,9244207,UANA8,240256,1,,,,
2025-03-20T11:11:36.142834+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T11:11:35.733127+00:00,210438000,,NYLAND,KARSKAER PEC01-256,61.0,9436240,5BNH2,238528,1,,,,
2025-03-20T11:11:35.470590+00:00,255705000,,AVA D,FIKTK,93.0,9306225,CQGB,238720,1,,,,
2025-03-20T11:11:35.038039+00:00,246535000,,NEUSEBORG,FIKOK,41.0,9341756,PHGG,240192,1,,,,
2025-03-20T11:11:34.694842+00:00,230176150,,NOTUS,TURKU,40.0,7382926,OHA4316,779456,1,,,,
2025-03-20T11:11:33.780209+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T11:11:32.808902+00:00,230298000,,MUIKKU,HELSINKI,22.0,7935307,OHMM,357184,1,,,,
2025-03-20T11:11:32.781415+00:00,247386800,,ML FREYJA,EEPLS,64.0,9799977,IBRT,238336,15,,,,
2025-03-20T11:11:32.733333+00:00,230024490,,KUOKKA-AKSELI 1,HELSINKI,20.0,0,OJ8522,1596,1,,,,
2025-03-20T11:11:30.876642+00:00,276824000,,TIIU,VANA-VENE,37.0,9762687,ESKK,235742,1,,,,
2025-03-20T11:11:30.612105+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T11:11:30.080201+00:00,230109470,,PILOT L129,HANKO,26.0,0,,658816,3,,,,
2025-03-20T11:11:29.218880+00:00,636023986,,IRMGARD,VYSOTSK,65.0,9590967,5LQK3,219584,1,,,,
2025-03-20T11:11:28.441730+00:00,212677000,,PERSEAS,EE TLL > RU LED,71.0,9650638,5BSQ6,245761,15,,,,
2025-03-20T11:11:27.349395+00:00,230245000,,FENNICA,FIKTK,78.0,9043615,OJAD,549632,3,,,,
2025-03-20T11:11:27.255411+00:00,248620000,,AQUARAMA,GHTEM,101.0,9789714,9HA4727,271360,1,,,,
2025-03-20T11:11:26.971751+00:00,230705000,,VIKING XPRS,FIHEL <> EEVAN,65.0,9375654,OJND,238272,1,,,,
2025-03-20T11:11:26.552573+00:00,230939470,,IGOR,KOTKA,31.0,0,OJ9416,256990,1,,,,
2025-03-20T11:11:25.664556+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T11:11:25.011935+00:00,276014670,,NARGO,TALLINN<>NAISSAAR,15.0,0,ES4081,484190,1,,,,
2025-03-20T11:11:23.838384+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,,,,
2025-03-20T11:11:23.623679+00:00,230161450,,L248,ISOKARI CH71,0.0,0,OHA2259,1596,0,,,,
2025-03-20T11:11:23.591682+00:00,230983050,,SPARK,TURKU,20.0,912974400,OG9923,595136,0,,,,
2025-03-20T11:11:22.454011+00:00,230337000,,LENNE,OLKILUOTO,42.0,5120740,OIQE,740032,1,,,,
2025-03-20T11:11:22.250068+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,1,,,,
2025-03-20T11:11:21.894541+00:00,230046990,,MT5300,FAIRWAYWORKS,0.0,0,OH2372,1596,15,,,,
2025-03-20T11:11:21.770663+00:00,246436000,,DUTCH EMERALD,KOKKOLA,66.0,9191668,PCIP,235968,1,,,,
2025-03-20T11:11:21.021126+00:00,230185590,,NORDIC HERO,RIGA,27.0,0,OHA5658,676928,1,,,,
2025-03-20T11:11:20.862066+00:00,246396000,,SAMPOGRACHT,NLVLI,98.0,9288071,PHDL,246095,1,,,,
2025-03-20T11:11:19.113671+00:00,255806476,,SKALAR,,0.0,9458975,CQES9,1596,1,,,,
2025-03-20T11:11:19.082591+00:00,230628000,,FINLANDIA,FIHEL<>EEVAN,70.0,9214379,OJPP,238351,1,,,,
2025-03-20T11:11:18.989834+00:00,273385740,,VIKTOR KUSKOV,UST-LUGA <        ,24.0,9805180,UBHO2,126272,3,,,,
2025-03-20T11:11:18.943199+00:00,255915625,,HELGOLAND,FIKAS,62.0,9973250,CQ2083,239680,1,,,,
2025-03-20T11:11:18.588313+00:00,230677000,,HURTIG,PORT TOWAGE,50.0,7388669,OJSN,697611,0,,,,
2025-03-20T11:11:18.476831+00:00,230351000,,HJORDIS,NLTNZ,71.0,9126235,OJHI,246848,1,,,,
2025-03-20T11:11:18.309409+00:00,230667000,,DRACO,HARBOR TUG CH 12,40.0,9280794,OJRW,220382,1,,,,
2025-03-20T11:11:17.235832+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,,,,
2025-03-20T11:11:17.081701+00:00,235102851,,TEAL BAY,RU ULU,65.0,9343637,2HDY3,232576,15,,,,
2025-03-20T11:11:17.048090+00:00,277569000,,SIRENA SEAWAYS,EE PLN <=> SE KPS,54.0,9212163,LYBR,238720,1,,,,
2025-03-20T11:11:16.770295+00:00,265623130,,SEKTOR,FAIRWAY WORK,1.0,0,SEXL,1596,1,,,,
2025-03-20T11:11:16.459345+00:00,212006000,,JUDITH,FIHEL,76.0,9359260,5BKY2,238656,1,,,,
2025-03-20T11:11:15.332685+00:00,257037140,,EK-RIVER,FIKOK>FIKEM,75.0,9808259,LAEK8,238464,3,,,,
2025-03-20T11:11:15.018966+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T11:11:14.583389+00:00,266450000,,POLAR EXPLORER,AXELSVIK,48.0,7415137,SBET,230144,1,,,,
2025-03-20T11:11:14.255102+00:00,256052000,,SEABULK,RUULU,79.0,9936927,9HA5674,236288,1,,,,
2025-03-20T11:11:13.913286+00:00,230003110,,PILOT L141,RAAHE,24.0,0,OJ-6235,1596,15,,,,
2025-03-20T11:11:13.619183+00:00,209313000,,RIX LAKE,EETLL,33.0,9109043,5BAM5,238272,1,,,,
2025-03-20T11:11:13.106823+00:00,276649000,,SUPERFASTIX,EEPAS,60.0,9211509,ESIJ,1596,1,,,,
2025-03-20T11:11:13.014462+00:00,230180470,,L249,,0.0,0,OHA4883,1596,0,,,,
2025-03-20T11:11:12.681906+00:00,230111210,,MT3320,FAIRWAY WORK,0.0,0,OF2890,1596,15,,,,
2025-03-20T11:11:12.404037+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,1,,,,
2025-03-20T11:11:11.929871+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,1,,,,
2025-03-20T11:11:10.950929+00:00,265520420,,VADDO,,0.0,9032018,SCFR,0,1,,,,
2025-03-20T11:11:10.606634+00:00,212838000,,VAESTERBOTTEN,FIKRS,45.0,9436226,5BHU2,237888,1,,,,
2025-03-20T11:11:10.421665+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,,,,
2025-03-20T11:11:10.327000+00:00,273351080,,DOBRYNYA,UST'-LUGA          ,46.0,9584968,UBSG4,442624,1,,,,
2025-03-20T11:11:10.248720+00:00,314987000,,ARIA,RUULU,85.0,9397559,8P2495,84736,15,,,,
2025-03-20T11:11:10.218536+00:00,257708000,,LAFJELL,EURAJOKI,34.0,9213997,LAMD8,238174,1,,,,
2025-03-20T11:11:09.925044+00:00,275304000,,ROMANTIKA,EEPAS,57.0,9237589,YLBT,130240,3,,,,
2025-03-20T11:11:09.689248+00:00,255624000,,NORRBOTTEN,SEVAJ,58.0,9191931,CQCK,239872,1,,,,
2025-03-20T11:11:09.453634+00:00,228467900,,ECO LEVANT,FI KTK,80.0,9985954,FMZY,237598,1,,,,
2025-03-20T11:11:08.750503+00:00,636019576,,GREAT W,ES LPA,129.0,9326299,D5VD4,266240,15,,,,
2025-03-20T11:11:08.578501+00:00,273343630,,RATIBOR,RU ULU  ,42.0,9556521,UBFG5,697472,15,,,,
2025-03-20T11:11:08.454805+00:00,265054000,,IDUN,ICEBREAKER CH71,61.0,9319997,SBCK,250432,3,,,,
2025-03-20T11:11:07.747234+00:00,215887000,,YELLOW FIN,RUULU,73.0,9607289,9HA2801,233630,1,,,,
2025-03-20T11:11:07.731705+00:00,276342000,,VIIKING,MIINISADAM-LAHESVV,20.0,8228244,ES2412,234560,1,,,,
2025-03-20T11:11:07.418245+00:00,230711000,,JUPITER,,0.0,9287431,OJUW,1596,1,,,,
2025-03-20T11:11:06.115497+00:00,248020000,,SOLA TS,NOMON>FIPRV,150.0,9724350,9HA4480,240094,1,,,,
2025-03-20T11:11:06.084944+00:00,230981050,,MERISILTA,RIUTTU,38.0,8702903,OG6628,771131,3,,,,
2025-03-20T11:11:06.037905+00:00,230987380,,STERNA,LILLMALO,42.0,8685753,OI6508,0,1,,,,
2025-03-20T11:11:05.145916+00:00,229027000,,PANOREA,UST LUGA,88.0,9628104,9HA3005,232256,15,,,,
2025-03-20T11:11:04.851913+00:00,276001840,,SUNRAY,,0.0,0,ES2850,1596,1,,,,
2025-03-20T11:11:04.180890+00:00,246430000,,NASSAUBORG,OULU,74.0,9248564,PHDU,225664,1,,,,
2025-03-20T11:11:04.112535+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,1,,,,
2025-03-20T11:11:04.046298+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T11:11:01.910561+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T11:11:01.078661+00:00,230714000,,ANNIKA,FIRAU,48.0,9000833,OJUZ,238272,1,,,,
2025-03-20T11:10:59.112372+00:00,212409000,,ZEUS OF FINLAND,ICEBREAKER CH 06,75.0,9130729,5BSP4,78400,1,,,,
2025-03-20T11:10:58.560965+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T11:10:58.169758+00:00,255915983,,STEN ARNOLD,SENRK,65.0,9371610,CQ2441,238976,1,,,,
2025-03-20T11:10:57.799905+00:00,230941940,,VARTIOLAIVA 55   ,HELSINKI  ,21.0,0,OJ3724,707904,1,,,,
2025-03-20T11:10:57.080369+00:00,230685000,,FINBO CARGO,EEMUG<>FIVSS,60.0,9181106,OJST,238445,3,,,,
2025-03-20T11:10:55.128393+00:00,230251000,,KONTIO,ICEBREAKING CH 08,78.0,8518120,OIRV,842176,1,,,,
2025-03-20T11:10:54.659910+00:00,230093090,,PILOT L243,,15.0,0,OH6348,1596,1,,,,
2025-03-20T11:10:53.361053+00:00,352004768,,BIVOLA,GULF OF FINLAND,75.0,9266865,3E7015,235840,1,,,,
2025-03-20T11:10:53.052065+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T11:10:52.672002+00:00,244338000,,HUNTEBORG,FIKOK,31.0,9328704,PBDF,240832,1,,,,
2025-03-20T11:10:52.102668+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,1,,,,
2025-03-20T11:10:51.731383+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T11:10:51.119313+00:00,230072700,,SUBSEA SURVEYOR,SVINO,6.0,0,OJQY,119872,1,,,,
2025-03-20T11:10:51.053091+00:00,230980000,,UTO,UTO AREA,33.0,8712582,OJMG,1596,1,,,,
2025-03-20T11:10:50.381043+00:00,255805989,,COSTAMAR,FIRAA,39.0,9552020,CQIK9,237952,1,,,,
2025-03-20T11:10:49.086426+00:00,276432000,,EVA-318,HUNDIPEA,10.0,0,ES2061,0,1,,,,
2025-03-20T11:10:48.761816+00:00,230938610,,RUDOLFINA,TURKU-AIRISTO-TURKU,30.0,8634326,OJ-2210,1596,1,,,,
2025-03-20T11:10:48.323525+00:00,304347000,,OCEAN CONNECTOR,,50.0,8912340,V2YJ4,1596,1,,,,
2025-03-20T11:10:47.514664+00:00,230987410,,MERGUS,HAILUOTO,35.0,8324517,OF8657,778880,1,,,,
2025-03-20T11:10:46.153293+00:00,538008919,,NISSOS ANTIMILOS,SKAW FOR ORDERS,140.0,9895226,V7A2908,244992,1,,,,
2025-03-20T11:10:45.714041+00:00,255806441,,NICOLE,FIRAU,60.0,9454814,CQEO6,232000,1,,,,
2025-03-20T11:10:45.482686+00:00,230937650,,NOKO,RAUMA,25.0,0,OJMT,541760,1,,,,
2025-03-20T11:10:45.388520+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T11:10:45.186074+00:00,273131400,,KAPITAN NIKOLAEV,GULF OF FINLAND,85.0,7413490,UCJS,172608,15,,,,
2025-03-20T11:10:45.014617+00:00,230108490,,MERILUOTO,RIUTTU HUIKKU,41.0,8685739,OI9738,368832,3,,,,
2025-03-20T11:10:44.981270+00:00,352005254,,SARASWATI,UST LUGA,150.0,9383869,3E8394,226590,15,,,,
2025-03-20T11:10:44.792759+00:00,265767620,,SKRAKEN,SODERORA       ,12.0,0,SBEQ ,1596,0,,,,
2025-03-20T11:10:44.510163+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T11:10:44.179367+00:00,230151230,,BJORKO,LAPPO,0.0,0,OH4501,67649,1,,,,
2025-03-20T11:10:43.149220+00:00,230162620,,TEKLA II,PIRTTISAARI<>KALKSTR,14.0,0,OHA2430,1596,1,,,,
2025-03-20T11:10:42.994120+00:00,236306000,,SONILAND,FIHMN,41.0,9155949,ZDHE5,242880,1,,,,
2025-03-20T11:10:41.707648+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T11:10:41.677768+00:00,230709000,,EMILIE,FILOV,59.0,9148128,OJUT,237903,1,,,,
2025-03-20T11:10:41.285147+00:00,265411000,,SCA OBBOLA,HOLMSUND,58.0,9087350,SEBR,238080,3,,,,
2025-03-20T11:10:40.472659+00:00,230025470,,MT1322,FAIRWAY WORKS,10.0,0,OJ8640,445421,1,,,,
2025-03-20T11:10:38.224041+00:00,276015440,,OILI,SEA ROAD,22.0,0,ES4151,1596,1,,,,
2025-03-20T11:10:38.067510+00:00,273131400,,KAPITAN NIKOLAEV,GULF OF FINLAND,85.0,7413490,UCJS,172608,15,,,,
2025-03-20T11:10:37.878427+00:00,275518000,,LORALAND,FIKOK,40.0,9179311,YLRI,235904,1,,,,
2025-03-20T11:10:37.785606+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T11:10:35.011828+00:00,273385460,,YAMBURG,,24.0,0,0,812300,15,,,,
2025-03-20T11:10:34.350875+00:00,255802870,,FL STOROE,FIVKO,39.0,9268851,CQPX,236736,1,,,,
2025-03-20T11:10:34.252477+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T11:10:33.868677+00:00,230343000,,TUURA,HARBOUR A5SISTANCE,50.0,7039660,OGYI,520704,1,,,,
2025-03-20T11:10:33.743484+00:00,276554000,,REGAL STAR,EEVAN,56.0,9087116,ESCM,150366,1,,,,
2025-03-20T11:10:33.714484+00:00,230994880,,SATAVA   ,TURKU,24.0,0,OIRH ,573440,15,,,,
2025-03-20T11:10:33.307076+00:00,230981770,,PILOT L 226,,19.0,0,OG9644,1596,0,,,,
2025-03-20T11:10:32.982433+00:00,273323610,,TARPAN,RUULU,34.0,9486996,UBSK9,483968,1,,,,
2025-03-20T11:10:32.096547+00:00,228468700,,ECO OSTRO,FIHEL,70.0,9959565,FNAA,240000,1,,,,
2025-03-20T11:10:30.355407+00:00,273344790,,IRBIS,PRIMORSK,49.0,9719628,UBDM5,280960,3,,,,
2025-03-20T11:10:30.014257+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T11:10:29.461368+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T11:10:28.203119+00:00,230111090,,MT1305,RESEARCH,0.0,0,OI7501,67584,15,,,,
2025-03-20T11:10:27.268791+00:00,230992210,,PILOT L132,KASKINEN PILOT CH9,23.0,0,0G-7603,1596,1,,,,
2025-03-20T11:10:26.902713+00:00,210731000,,MSC ELKE F,EETLL,89.0,9318773,5BWZ4,238464,3,,,,
2025-03-20T11:10:26.823201+00:00,230183820,,BOGOEY ,TO LA AS KU,35.0,7325459,OJUX ,68352,0,,,,
2025-03-20T11:10:26.731651+00:00,230169030,,RODNY,HELSINKI,28.0,0,OHA3332,800768,15,,,,
2025-03-20T11:10:26.482863+00:00,230990040,,SAMPO,FIVEI,60.0,5308938,OIWK,236638,1,,,,
2025-03-20T11:10:25.725065+00:00,230939370,,KAITA,TEERSALO,22.0,8957596,OJAF,306496,0,,,,
2025-03-20T11:10:25.454991+00:00,538006601,,M.V AEGEA,RU ULU,75.0,9217644,V7OX9,239616,1,,,,
2025-03-20T11:10:23.897165+00:00,630001105,,PONE,TALLINN OPL,80.0,9306562,J5AM4,219392,1,,,,
2025-03-20T11:10:23.758929+00:00,273345030,,OPHELIA,PRIMORSK,55.0,8010427,UBAG8,397888,1,,,,
2025-03-20T11:10:23.698259+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T11:10:23.664743+00:00,255805882,,BEATA,SEHAN,42.0,9053828,CQYC,236032,1,,,,
2025-03-20T11:10:22.606643+00:00,246441000,,VAASABORG,TALLINN,48.0,9196242,PDAI,186624,1,,,,
2025-03-20T11:10:22.414133+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T11:10:22.388156+00:00,311000886,,FEDERICA,GOTHENBURG SWEDEN,108.0,9612313,C6EG3,243136,1,,,,
2025-03-20T11:10:21.603676+00:00,636019576,,GREAT W,ES LPA,129.0,9326299,D5VD4,266240,1,,,,
2025-03-20T11:10:21.241480+00:00,212521000,,NORRLAND,KUNDA,46.0,9358278,C4KF2,237888,1,,,,
2025-03-20T11:10:18.945351+00:00,230990880,,ROSALA II,INIO RUTT,24.0,7943378,OHMV,1596,1,,,,
2025-03-20T11:10:17.935989+00:00,230713000,,VIKING CINDERELLA,FIHEL<>FIMHQ<>SESTO,67.0,8719188,OIZS,240192,3,,,,
2025-03-20T11:10:17.381842+00:00,230987260,,VIKEN,PARGAS AREA,29.0,0,OIRW,1596,1,,,,
2025-03-20T11:10:15.986311+00:00,304099000,,CELINA,RU VYG,47.0,9019200,V2GV5,238592,1,,,,
2025-03-20T11:10:15.591861+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T11:10:15.372342+00:00,230289000,,SISU,ICEBREAKER CH 13,78.0,7359656,OHMW,77184,1,,,,
2025-03-20T11:10:14.378532+00:00,244912000,,TRICA,KOTKA,71.0,9307384,PHLV,236800,1,,,,
2025-03-20T11:10:12.594126+00:00,230943350,,TUULI,KUMLINGE-ENKLINGE,22.0,8962369,OH5260,323132,15,,,,
2025-03-20T11:10:10.614130+00:00,230163320,,VILLE 2,GRANVIK,0.0,0,OHA2562,67649,1,,,,
2025-03-20T11:10:07.843414+00:00,273336330,,SADKO,UST-LUGA ,43.0,9521239,UBWF5,438656,1,,,,
2025-03-20T11:10:07.179119+00:00,244090097,,CORAL ENERGICE,LT KLJ,70.0,9783124,PBRS,258240,1,,,,
2025-03-20T11:10:06.819194+00:00,230938210,,REPLOT 2,GALTBY -OLOFSNAS,33.0,8634766,OF 2244,1596,1,,,,
2025-03-20T11:10:06.462151+00:00,246846000,,EEBORG,FIKEM,60.0,9568328,PCNL,239744,1,,,,
2025-03-20T11:10:06.342376+00:00,230291000,,VOIMA,HELSINKI,65.0,5383158,OHLW,666432,3,,,,
2025-03-20T11:10:03.045797+00:00,265033420,,LUSCA ,,0.0,0,SFE2483,1596,1,,,,
2025-03-20T11:10:03.011813+00:00,230717000,,SOFIA,NLTNZ,69.0,9957414,OJVC,250240,1,,,,
